Protein accession	Gene	Associated gene ID	Description	Coverage	# Proteins	Proteins in group	miR FASP_# Unique peptides	miR FASP_# Peptides	miR FASP_# PSMs	miR FASP_Protein error probability	miR FASP_q-value	miR FASP_PEP	miR FASP_MS1 precursor area	miR FASP_tmt10plex_126	miR FASP_tmt10plex_126 - # quanted PSMs	miR FASP_tmt10plex_127N	miR FASP_tmt10plex_127N - # quanted PSMs	miR FASP_tmt10plex_127C	miR FASP_tmt10plex_127C - # quanted PSMs	miR FASP_tmt10plex_128N	miR FASP_tmt10plex_128N - # quanted PSMs	miR FASP_tmt10plex_128C	miR FASP_tmt10plex_128C - # quanted PSMs	miR FASP_tmt10plex_129N	miR FASP_tmt10plex_129N - # quanted PSMs	miR FASP_tmt10plex_129C	miR FASP_tmt10plex_129C - # quanted PSMs	miR FASP_tmt10plex_130N	miR FASP_tmt10plex_130N - # quanted PSMs	miR FASP_tmt10plex_130C	miR FASP_tmt10plex_130C - # quanted PSMs	miR FASP_tmt10plex_131	miR FASP_tmt10plex_131 - # quanted PSMs
ZNF197	NA	ENSG00000186448	zinc finger protein 197 [Source:HGNC Symbol;Acc:HGNC:12988]	NA	na	NA	1	2	4	4.81908e-07	0.0	0.00162245	1552616.0	1.08960437467664	1	1.44017002231964	1	1.35925488345453	1	1.30324396114772	1	0.93027334423272	1	1.06645890532364	1	1.03663199711403	1	0.987399004844289	1	0.972433835234373	1	1.17026422623866	1
ZNF207	NA	ENSG00000010244	zinc finger protein 207 [Source:HGNC Symbol;Acc:HGNC:12998]	NA	na	NA	11	11	46	1.1065149761366325e-56	0.0	0.00162245	584000693.3333334	1.04198859671891	46	1.03205161891421	46	0.965164780907636	46	0.996557571157117	46	0.992712823358023	46	1.08595179067783	46	1.00118662876942	46	0.93406354524482	46	0.957714927134661	46	1.0281445397834	46
ZNF217	NA	ENSG00000171940	zinc finger protein 217 [Source:HGNC Symbol;Acc:HGNC:13009]	NA	na	NA	30	30	44	6.162675621660656e-115	0.0	0.00162245	36499657.333333336	1.03788099277093	44	0.80765447891358	43	0.954585926728564	44	0.871575576287317	44	1.04946373060196	44	1.07279758565945	44	0.825161082870151	44	0.904574541338769	44	0.767739341803045	43	0.993621192633938	44
ZNF219	NA	ENSG00000165804	zinc finger protein 219 [Source:HGNC Symbol;Acc:HGNC:13011]	NA	na	NA	7	7	12	8.274729920993879e-32	0.0	0.00162245	7225032.666666667	1.02595779548766	11	1.15538029719021	11	1.2131618958352	11	1.15456755619369	11	0.971711505462838	11	1.42569979580673	11	1.07090217797515	11	0.994470987186595	11	1.00923812383992	11	1.27683243339991	11
ZNF225	NA	ENSG00000256294	zinc finger protein 225 [Source:HGNC Symbol;Acc:HGNC:13018]	NA	na	NA	1	3	4	0.00401262	0.00443456	0.368066	1232532.0	1.08936199177166	1	0.856795490955292	1	1.02997108763099	1	0.930941949075315	1	0.934343438048877	1	1.06914517668113	1	0.870555486060692	1	0.983826639104957	1	0.909473429754823	1	0.958715667538084	1
ZNF229	NA	ENSG00000278318	zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022]	NA	na	NA	1	3	4	0.0195201	0.0163193	0.8381624999999999	NA	NA	0	1.11939205987832	1	2.07796845186742	1	2.55436509858958	1	0.84426018733024	1	2.28607767254757	1	2.52264320212304	1	1.11610825352676	1	1.50302677463263	1	2.17058006245737	1
ZNF236	NA	ENSG00000130856	zinc finger protein 236 [Source:HGNC Symbol;Acc:HGNC:13028]	NA	na	NA	1	2	4	0.298815	0.10031	1.0	427859.0	1.10955031289767	1	0.962823010368528	1	0.991733628649319	1	1.48095697079307	1	0.857861503259492	1	1.04122646008693	1	0.979483263337572	1	1.03660550294547	1	1.9746226912784	1	1.54302193756425	1
ZNF239	NA	ENSG00000196793	zinc finger protein 239 [Source:HGNC Symbol;Acc:HGNC:13031]	NA	na	NA	4	5	5	3.1584679229922703e-15	0.0	0.00162245	3735346.3333333335	1.0133320436923	4	1.02647255367507	4	0.839622529871937	4	1.05772469119452	4	1.0098294423169	4	1.02064322293701	4	1.03564101557459	4	0.983233497078021	4	1.11850331731639	4	0.94651318007857	4
ZNF24	NA	ENSG00000172466	zinc finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13032]	NA	na	NA	5	6	11	9.27326432539592e-33	0.0	0.00162245	23212870.333333332	0.954122980788006	8	1.08167708371808	8	0.82917657575261	8	0.867685864349112	8	1.00083080793527	8	1.02030799106039	9	0.876539624695839	8	1.00268622519455	9	1.12460363976097	9	0.974505203473703	8
ZNF248	NA	ENSG00000198105	zinc finger protein 248 [Source:HGNC Symbol;Acc:HGNC:13041]	NA	na	NA	1	2	4	0.202715	0.10031	1.0	NA	1.15116463909658	1	0.790644740390014	1	0.683925416111963	1	0.667310375372541	1	0.821222421106098	1	0.92685201366815	1	0.600042850130583	1	1.03256895509862	1	0.941108264163381	1	0.681399996687781	1
ZNF250	NA	ENSG00000196150	zinc finger protein 250 [Source:HGNC Symbol;Acc:HGNC:13044]	NA	na	NA	1	2	2	0.0795131	0.0742587	1.0	1420480.0	0.987654916972517	1	1.04729892186785	1	0.957956371523519	1	1.10445151213062	1	1.16780684788337	1	1.49497994989441	1	1.1819847585828	1	0.859508563998275	1	1.12293543978641	1	1.08534851057762	1
ZNF253	NA	ENSG00000256771	zinc finger protein 253 [Source:HGNC Symbol;Acc:HGNC:13497]	NA	na	NA	1	3	6	0.180973	0.10031	1.0	48271512.0	1.22056763132948	1	0.94859067222934	1	1.01467679699444	1	1.1143105591934	1	0.94138812653017	1	1.0768729458573	1	0.975971747626076	1	0.856824433533608	1	1.03934365816071	1	1.06013230490662	1
ZNF256	NA	ENSG00000152454	zinc finger protein 256 [Source:HGNC Symbol;Acc:HGNC:13049]	NA	na	NA	1	1	1	0.087454	0.0821278	1.0	2901711.0	0.915721723460761	1	0.96728498117746	1	0.832046499203038	1	1.11155537430434	1	0.962506574182837	1	1.05365344057773	1	1.03124309120241	1	1.11695281715537	1	0.819292957532558	1	0.968674572315959	1
ZNF263	NA	ENSG00000006194	zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]	NA	na	NA	1	1	1	0.000303967	0.000269579	0.06237835	1932418.0	1.0352103366607	1	0.704523017453854	1	1.07289264090797	1	0.779115344184352	1	0.961430434547643	1	0.888142634440884	1	0.773436982474103	1	1.00827734242112	1	0.945801214515048	1	1.08317113384577	1
ZNF267	NA	ENSG00000185947	zinc finger protein 267 [Source:HGNC Symbol;Acc:HGNC:13060]	NA	na	NA	3	5	8	6.491689342496973e-13	0.0	0.00162245	3683752.0	1.03240682719719	3	1.11249369082028	3	1.00082465511457	3	0.90537020553273	3	0.961674787271046	3	0.998577981302381	3	0.909995486424968	3	1.01062286130124	3	0.972086408216322	3	1.01332711656015	3
ZNF274	NA	ENSG00000171606	zinc finger protein 274 [Source:HGNC Symbol;Acc:HGNC:13068]	NA	na	NA	2	2	2	5.0768662811e-09	0.0	0.00162245	32591438.0	0.987151602799423	2	1.13863965236969	2	0.851738762300838	2	1.01352230456175	2	1.00205457921175	2	0.915651614472124	2	1.06797280331764	2	1.01451365655078	2	1.09474783611912	2	0.897030539911409	2
ZNF275	NA	ENSG00000063587	zinc finger protein 275 [Source:HGNC Symbol;Acc:HGNC:13069]	NA	na	NA	3	3	3	3.4570375215492093e-07	0.000532854	0.1850145	10633200.0	1.01451754060551	3	1.00051172178418	3	1.04875408014681	3	1.05223841883216	3	1.00591632900421	3	0.88055430009904	3	1.15765310991554	3	0.981330721956536	3	0.943535462748577	3	0.861994464418415	3
ZNF277	NA	ENSG00000198839	zinc finger protein 277 [Source:HGNC Symbol;Acc:HGNC:13070]	NA	na	NA	5	5	7	2.1570945411095972e-15	0.0	0.00162245	35531982.0	0.887878765229701	7	0.922913502117697	6	0.907805275933312	7	0.796327356902509	7	0.916539174645849	7	0.909647958344198	6	0.851891940952743	7	1.15447593850474	7	1.01932375156359	7	0.875565413474775	7
ZNF280B	NA	ENSG00000275004	zinc finger protein 280B [Source:HGNC Symbol;Acc:HGNC:23022]	NA	na	NA	1	2	3	0.242326	0.10031	1.0	19190550.5	0.930048482121524	2	0.899808665172821	2	0.858005405063322	2	0.948661684255476	2	1.01534947474643	2	0.866523917713233	2	0.904831124065305	2	1.0545329118906	2	0.99666326992725	2	0.828888702160674	2
ZNF280C	NA	ENSG00000056277	zinc finger protein 280C [Source:HGNC Symbol;Acc:HGNC:25955]	NA	na	NA	11	12	14	3.394298401369508e-48	0.0	0.00162245	16469772.0	0.975578477679204	13	1.02065116875988	13	0.991402946516238	13	0.907058013659029	13	0.968154402110394	13	0.835552760651397	12	0.954215275406197	13	1.06998662519117	13	1.06582396568556	13	0.857717987733938	13
ZNF280D	NA	ENSG00000137871	zinc finger protein 280D [Source:HGNC Symbol;Acc:HGNC:25953]	NA	na	NA	3	4	4	3.388049726831571e-11	0.0	0.00162245	2892638.0	0.955305632686698	3	1.15233075603468	3	1.03084915219871	3	0.84224271973768	3	0.996519819931483	3	0.889789882635489	3	0.941537496753486	3	0.963856055815122	3	0.997534400162665	3	1.00354519616926	3
ZNF281	NA	ENSG00000162702	zinc finger protein 281 [Source:HGNC Symbol;Acc:HGNC:13075]	NA	na	NA	20	20	30	3.0844984601845926e-115	0.0	0.00162245	64980970.0	0.951239093577272	30	0.962363167039848	29	1.1786382688688	30	1.07815903303339	29	1.01912737854763	30	1.16120882274353	30	1.11773066896511	30	1.01315691339961	29	1.01783263515742	30	1.09178394254524	30
ZNF283	NA	ENSG00000167637	zinc finger protein 283 [Source:HGNC Symbol;Acc:HGNC:13077]	NA	na	NA	1	1	1	0.0129975	0.0110611	0.675476	6243674.0	0.744144334381153	1	2.01413876992575	1	2.0201062981545	1	0.751485017530843	1	1.02593200065058	1	1.0513572043818	1	1.01627199273643	1	1.21530783284557	1	1.2293525219227	1	2.60288948865898	1
ZNF287	NA	ENSG00000141040	zinc finger protein 287 [Source:HGNC Symbol;Acc:HGNC:13502]	NA	na	NA	1	2	4	0.0661877	0.0632677	1.0	1228232.0	0.50083429167252	1	1.08401889452832	1	1.2458782157662	1	1.56020734958565	1	0.727120635259197	1	0.6949384012037	1	1.39568142090687	1	1.71724654895233	1	1.02352171202666	1	0.979831271411948	1
ZNF292	NA	ENSG00000188994	zinc finger protein 292 [Source:HGNC Symbol;Acc:HGNC:18410]	NA	na	NA	18	18	22	2.0741036237063203e-58	0.0	0.00162245	63754734.333333336	0.98816166977642	22	1.02806447379022	22	1.0310739106265	22	0.843916669118692	22	0.951702068268454	22	0.973305741984348	22	0.814424629539283	22	1.01272907859352	22	1.00765622824215	22	0.933761745519458	22
ZNF3	NA	ENSG00000166526	zinc finger protein 3 [Source:HGNC Symbol;Acc:HGNC:13089]	NA	na	NA	5	7	12	2.2921773163447273e-14	0.0	0.00162245	5902910.0	1.14176381232113	9	0.889771955770377	9	0.901863692666099	9	0.862068569746078	9	1.08561422489073	9	0.868101171649735	9	0.99958901881669	9	0.927268935579735	9	0.943531161127762	9	0.831709390783988	9
ZNF316	NA	ENSG00000205903	zinc finger protein 316 [Source:HGNC Symbol;Acc:HGNC:13843]	NA	na	NA	4	4	4	1.2971392700018987e-18	0.0	0.00162245	41150020.333333336	1.06100523221631	4	0.952980428929887	4	1.01357737528497	4	0.883917615546357	4	0.978229654718807	4	1.11451488935628	4	0.941328560665908	4	0.942762731813541	4	0.99319461548266	4	1.0215387794704	4
ZNF318	NA	ENSG00000171467	zinc finger protein 318 [Source:HGNC Symbol;Acc:HGNC:13578]	NA	na	NA	34	34	54	2.27913222352663e-110	0.0	0.00162245	475139448.0	1.02371643290499	53	0.981420814835392	54	1.02405799566945	54	0.972663541252022	54	1.01637740736281	53	1.16917516704843	54	0.963000950346244	54	0.952300329846639	54	0.916030703144159	54	1.06858477692486	54
ZNF326	NA	ENSG00000162664	zinc finger protein 326 [Source:HGNC Symbol;Acc:HGNC:14104]	NA	na	NA	19	19	37	4.121591504465812e-104	0.0	0.00162245	64050892.0	1.02129289189616	36	1.07517781699837	36	1.03767261378428	36	0.886928389784968	37	1.05983364563834	37	1.13023277676303	36	0.883036889088713	37	0.928810291914402	36	1.04378779303279	37	1.07205168432175	37
ZNF330	NA	ENSG00000109445	zinc finger protein 330 [Source:HGNC Symbol;Acc:HGNC:15462]	NA	na	NA	7	7	9	2.7694290963313036e-22	0.0	0.00162245	62248090.0	1.0093806919261	9	1.28043621088019	9	0.990909551700841	9	1.01520485939918	9	1.05677885136844	9	1.05269898824597	9	1.01763933500447	9	0.983700114099514	9	1.11188912943882	9	1.00158514130232	9
ZNF33B	NA	ENSG00000196693	zinc finger protein 33B [Source:HGNC Symbol;Acc:HGNC:13097]	NA	na	NA	1	2	2	0.0171085	0.0141899	0.7890064999999999	2119166.0	1.20785279695281	1	1.23889617697598	1	1.43708327824324	1	1.23503742501264	1	0.826909804033527	1	1.36612016811571	1	1.23591602156942	1	0.975232012792572	1	1.15534195232819	1	0.949282931601211	1
ZNF346	NA	ENSG00000113761	zinc finger protein 346 [Source:HGNC Symbol;Acc:HGNC:16403]	NA	na	NA	8	8	13	9.040988638273029e-35	0.0	0.00162245	44482657.333333336	1.04188879625437	13	1.04983617159917	13	1.05320399819811	13	1.05798338031344	13	0.98999645157212	13	1.1435723272736	13	1.06668276129512	13	0.96938846029722	13	1.05582453363946	13	1.09878953925204	13
ZNF362	NA	ENSG00000160094	zinc finger protein 362 [Source:HGNC Symbol;Acc:HGNC:18079]	NA	na	NA	2	2	2	9.91742952e-14	0.0	0.00162245	1899556.5	1.34943957463811	2	0.597262734335438	2	0.495261882508731	2	0.734399847691831	2	0.932301307441163	2	1.00643328435857	2	0.562535975422949	2	0.747004930088082	2	0.838486401118236	2	0.902219245303955	2
ZNF384	NA	ENSG00000126746	zinc finger protein 384 [Source:HGNC Symbol;Acc:HGNC:11955]	NA	na	NA	5	5	7	5.777685787952587e-19	0.0	0.00162245	15773724.333333334	0.919111622491292	7	0.910972866038096	7	1.09564073396651	7	1.07310972756247	7	1.0075423790143	7	0.986530513271371	7	1.08933786017056	7	1.07199682190333	7	0.869502427956156	7	0.96330210575476	7
ZNF385A	NA	ENSG00000161642	zinc finger protein 385A [Source:HGNC Symbol;Acc:HGNC:17521]	NA	na	NA	2	2	2	7.754583714200001e-08	0.0	0.00162245	2892647.0	0.916885826372146	2	0.858056953329545	2	0.75407403373964	2	0.868513195464714	2	0.971239707769562	2	0.698040499537515	2	0.934813816997324	2	1.10774173837944	2	1.06292594311131	2	0.731967118347661	2
ZNF391	NA	ENSG00000124613	zinc finger protein 391 [Source:HGNC Symbol;Acc:HGNC:18779]	NA	na	NA	1	1	1	0.0421172	0.038814100000000004	1.0	NA	1.11354860804392	1	1.18920854996709	1	1.21137935427066	1	1.05673720098919	1	0.960638053749681	1	1.07418351040519	1	1.04782587288231	1	0.93710928017366	1	0.862509966648166	1	0.839082954749026	1
ZNF394	NA	ENSG00000160908	zinc finger protein 394 [Source:HGNC Symbol;Acc:HGNC:18832]	NA	na	NA	1	2	4	0.111757	0.10031	1.0	21721868.0	1.12579760855068	1	0.96819038059161	1	0.98363500156987	1	1.04818301438747	1	1.06684142701849	1	0.811599657711291	1	0.685150976919753	1	0.826844637961591	1	0.869718667461388	1	0.82453964500097	1
ZNF396	NA	ENSG00000186496	zinc finger protein 396 [Source:HGNC Symbol;Acc:HGNC:18824]	NA	na	NA	1	1	1	0.121648	0.10031	1.0	2460857.0	1.19229422688415	1	1.35315019173327	1	0.968007623333377	1	1.14442026224611	1	1.02952109702225	1	1.11169487337219	1	1.03956936107656	1	0.800603761676205	1	0.998276962790417	1	1.10247890340928	1
ZNF407	NA	ENSG00000215421	zinc finger protein 407 [Source:HGNC Symbol;Acc:HGNC:19904]	NA	na	NA	4	4	4	4.225141438140902e-12	0.0	0.00162245	981282.5	1.10451341792474	4	1.17182275025635	4	1.14775137007975	4	1.15300582071587	4	0.883277142497993	4	1.14827642754538	4	1.08338581715203	4	0.975346078399121	4	0.991560860328556	4	1.07639274176247	4
ZNF408	NA	ENSG00000175213	zinc finger protein 408 [Source:HGNC Symbol;Acc:HGNC:20041]	NA	na	NA	3	3	5	5.181093174774799e-13	0.0	0.00162245	10665270.0	0.99541219463616	5	0.996255027595972	5	0.858405808690886	5	1.00916648570265	5	0.829883818326953	4	1.0583298535731	5	0.858581893902416	5	1.19296200368031	5	1.0863966347888	5	0.930465102210493	5
ZNF410	NA	ENSG00000119725	zinc finger protein 410 [Source:HGNC Symbol;Acc:HGNC:20144]	NA	na	NA	2	2	2	1.4906570764499998e-05	0.000532854	0.1404685	4078378.5	1.06024244597581	2	0.987370091293804	2	0.89770273753415	2	0.955831477975342	2	1.00193997326152	2	0.9769845638204	2	0.775575653191304	2	0.947530279629053	2	0.895737418514061	2	0.971690748865675	2
ZNF414	NA	ENSG00000133250	zinc finger protein 414 [Source:HGNC Symbol;Acc:HGNC:20630]	NA	na	NA	2	2	2	1.39531107682e-11	0.0	0.00162245	3240982.0	0.98350343733766	1	1.02227001815443	1	0.936441667499862	1	0.993586114958843	1	0.952473951951843	1	0.960048932664747	1	0.983237664232191	1	1.06409000087221	1	0.976303418047803	1	1.19947853035947	1
ZNF426	NA	ENSG00000130818	zinc finger protein 426 [Source:HGNC Symbol;Acc:HGNC:20725]	NA	na	NA	1	2	4	0.0301176	0.02679625	1.0	1337606.0	0.91174436567173	1	1.07044550853276	1	1.40916783438388	1	0.957964477636294	1	1.07652310492738	1	1.29483219542039	1	0.981688402533898	1	1.01429759739321	1	1.14216748701948	1	1.1387740630323	1
ZNF428	NA	ENSG00000131116	zinc finger protein 428 [Source:HGNC Symbol;Acc:HGNC:20804]	NA	na	NA	3	3	7	1.5016540435334464e-17	0.0	0.00162245	31943795.333333332	0.926651072909856	7	1.17965806243613	7	0.829761179790554	7	1.05624627020467	7	1.14174112329897	7	1.14457910424146	7	1.04018290754702	7	0.955634829358429	7	0.998707733260898	7	0.994284876949412	7
ZNF438	NA	ENSG00000183621	zinc finger protein 438 [Source:HGNC Symbol;Acc:HGNC:21029]	NA	na	NA	1	1	1	0.296173	0.10031	1.0	121252272.0	1.01822072345662	1	1.12067365896394	1	1.08367082993648	1	1.14445266807921	1	1.1397805629374	1	1.3953282236749	1	0.862290799543557	1	0.857583126848706	1	1.07216870717126	1	1.08236838123077	1
ZNF444	NA	ENSG00000167685	zinc finger protein 444 [Source:HGNC Symbol;Acc:HGNC:16052]	NA	na	NA	2	2	3	1.27347234469e-09	0.0	0.00162245	5821628.333333333	1.20706451367727	3	1.00108727921798	3	1.32691279985076	3	1.27371367997127	3	1.11951456510283	3	1.74936949297205	3	1.30076498675587	3	0.946547220068257	3	1.06456068885832	3	1.02160246542674	3
ZNF445	NA	ENSG00000280640	zinc finger protein 445 [Source:HGNC Symbol;Acc:HGNC:21018]	NA	na	NA	1	4	6	0.253829	0.10031	1.0	4215094.0	0.885541127443385	1	0.395360058588728	1	0.746451203145324	1	0.924640931759847	1	1.03054564083522	1	0.709373199400032	1	0.929685856810306	1	1.08121779302833	1	0.816159940388058	1	0.923132436011653	1
ZNF449	NA	ENSG00000173275	zinc finger protein 449 [Source:HGNC Symbol;Acc:HGNC:21039]	NA	na	NA	2	3	5	5.18545772369e-06	0.0	0.00162245	193131.0	0.894894314622406	2	0.919082752636103	1	1.49572464325277	2	1.51757970750461	2	0.996398117893094	2	1.51744877217441	2	1.5270750325559	2	1.10447074489122	2	0.945064856312867	2	1.64995854088439	2
ZNF451	NA	ENSG00000112200	zinc finger protein 451 [Source:HGNC Symbol;Acc:HGNC:21091]	NA	na	NA	13	13	15	1.0102807623776215e-52	0.0	0.00162245	59143901.0	0.90529786921356	13	0.97477918086124	14	1.14791712269656	15	0.992601331257691	14	0.99260991956832	15	1.03938184537164	15	1.01205605725458	15	1.10785018203203	13	1.0165305062686	15	1.10848205802332	15
ZNF460	NA	ENSG00000197714	zinc finger protein 460 [Source:HGNC Symbol;Acc:HGNC:21628]	NA	na	NA	4	4	4	5.7246301047773176e-27	0.0	0.00162245	16228029.5	0.978119289983681	4	1.01204629881025	4	1.00557175351618	4	1.16162269982179	4	1.01499543291204	4	1.09364507591599	4	1.03107291288741	4	1.01073871968445	4	1.1804234469366	4	1.142233548373	4
ZNF462	NA	ENSG00000148143	zinc finger protein 462 [Source:HGNC Symbol;Acc:HGNC:21684]	NA	na	NA	17	19	21	4.964669793979083e-55	0.0	0.00162245	14616486.666666666	0.948270657146465	19	0.932028243167833	19	1.2711365995468	19	1.02440894708936	19	0.955017014652764	19	1.16979544352965	19	1.03521289798387	19	1.09389735166253	19	0.957531191332215	19	1.22875472290882	19
ZNF467	NA	ENSG00000181444	zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]	NA	na	NA	4	4	4	1.8372001071225147e-24	0.0	0.00162245	7978322.0	0.854704077924194	4	0.939534365210837	4	1.22526610416276	4	1.07949938063908	4	1.16542426253259	4	1.25580822776553	4	1.24008719945382	4	0.905076711266959	4	0.884842396969853	4	0.986169222269406	4
ZNF48	NA	ENSG00000180035	zinc finger protein 48 [Source:HGNC Symbol;Acc:HGNC:13114]	NA	na	NA	1	1	1	4.2425e-05	0.0	0.00162245	2830136.0	1.09058221728084	1	0.678095641740415	1	1.28205887955006	1	0.782486854265629	1	1.05614788648214	1	1.09934348609483	1	1.31622441690621	1	0.869139295467788	1	1.10797050984145	1	0.90972944432826	1
ZNF483	NA	ENSG00000173258	zinc finger protein 483 [Source:HGNC Symbol;Acc:HGNC:23384]	NA	na	NA	5	6	10	2.0226848421680647e-13	0.0	0.00162245	18051234.0	0.906601920709426	7	1.21725488425958	7	1.33731569440539	7	1.4164784371034	7	0.941584169078547	7	1.41483345896261	7	1.42205851613152	7	1.04533652761745	7	1.0650351455357	7	1.46582672727627	7
ZNF496	NA	ENSG00000162714	zinc finger protein 496 [Source:HGNC Symbol;Acc:HGNC:23713]	NA	na	NA	1	1	1	0.251493	0.10031	1.0	6942486.0	1.33633569972111	1	1.09821267238837	1	0.926950937784188	1	0.679549134315254	1	0.759301562470786	1	0.857743379523756	1	0.650580876619403	1	0.92033346097997	1	0.757002101263637	1	0.964106931431214	1
ZNF507	NA	ENSG00000168813	zinc finger protein 507 [Source:HGNC Symbol;Acc:HGNC:23783]	NA	na	NA	12	13	16	2.42398627267707e-47	0.0	0.00162245	8607355.333333334	0.99830190214967	14	1.10573611791731	14	1.03569930783996	14	0.956171592858418	14	1.00805478730363	14	1.18519521563104	14	0.842864518769884	14	1.03697790873731	13	0.91621202478221	14	1.10120622853408	14
ZNF511	NA	ENSG00000198546	zinc finger protein 511 [Source:HGNC Symbol;Acc:HGNC:28445]	NA	na	NA	4	7	9	1.240316839766296e-16	0.0	0.00162245	16251701.666666666	0.977788298004145	6	1.02432244795325	5	0.9798022465727	5	1.19920262550724	5	1.03467356902342	5	0.919980726298407	5	0.97031543825869	6	0.935811000872581	6	1.01242032666412	6	0.960060651161537	6
ZNF512	NA	ENSG00000243943	zinc finger protein 512 [Source:HGNC Symbol;Acc:HGNC:29380]	NA	na	NA	18	19	34	6.5782644146502904e-77	0.0	0.00162245	100529948.0	0.954826288226651	31	0.990861832173122	31	1.08241580132332	31	1.01598772801927	31	1.03851913299126	31	0.927907647443282	31	1.19456486061544	31	1.02779319573232	31	1.06551976084292	31	0.92186617386961	31
ZNF512B	NA	ENSG00000196700	zinc finger protein 512B [Source:HGNC Symbol;Acc:HGNC:29212]	NA	na	NA	22	23	35	5.514783881161585e-93	0.0	0.00162245	115066110.66666667	0.94603860753394	33	0.983719388575287	33	1.26161851122557	33	0.928958127340087	33	0.986840798742318	33	1.10184663339183	33	0.996432335865298	33	1.05745594122867	33	1.03092023161271	33	1.08401541925963	33
ZNF513	NA	ENSG00000163795	zinc finger protein 513 [Source:HGNC Symbol;Acc:HGNC:26498]	NA	na	NA	1	2	3	9.80262e-07	0.0	0.00162245	5896440.0	1.05596493342027	1	1.22253125349371	1	0.842735892599842	1	1.07869885088647	1	1.00443148964746	1	1.19170307601945	1	1.01593241815771	1	0.949133592036072	1	1.17666096826098	1	1.05570321537597	1
ZNF516	NA	ENSG00000101493	zinc finger protein 516 [Source:HGNC Symbol;Acc:HGNC:28990]	NA	na	NA	18	18	24	6.230124225133781e-88	0.0	0.00162245	13995164.666666666	1.00445148177608	24	1.01977726153426	23	1.06072473830652	24	1.05945623270439	24	1.02568193019762	24	1.14036270482999	24	1.11301940972732	24	0.938463264167306	24	1.08409770594903	24	1.0792508293123	24
ZNF518A	NA	ENSG00000177853	zinc finger protein 518A [Source:HGNC Symbol;Acc:HGNC:29009]	NA	na	NA	2	2	2	3.2753741021100004e-12	0.0	0.00162245	2964923.5	0.991844478221649	2	0.954215341759488	2	1.07112658351468	2	0.874803043262365	2	0.904934723949563	2	1.00688961886182	2	0.839795415638861	2	1.10075808096815	2	1.17639948756827	2	0.922944555410677	2
ZNF524	NA	ENSG00000171443	zinc finger protein 524 [Source:HGNC Symbol;Acc:HGNC:28322]	NA	na	NA	1	1	1	0.00133855	0.000532854	0.164203	1465848.0	1.04052113738929	1	0.942567369550221	1	1.11130172469167	1	1.23599394637632	1	0.971533487056992	1	1.28623497971895	1	0.766550909848961	1	0.99398272461284	1	1.34560025296282	1	1.09788254947472	1
