protein,imputed,n,average_expression,proportional_expression,foldchange,log2_foldchange,p_value,adj_p_value,normalization,abundance_control_1,abundance_control_2,abundance_control_3,abundance_knockdown_1,abundance_knockdown_2,abundance_knockdown_3,description,biological_process,cellular_component,molecular_function,gene_id_entrez,gene_name,wiki_pathway,reactome_pathway,gene_id_ensemble
Q96AJ9,0,6,3088770.9192708335,1.1956465460787738e-5,0.8733145539414514,-0.19542671173724868,0.6469372667382647,1,raw,3689319.5625,4440905.25,1839919.8125,3878307.1875,2072063.078125,2612110.625,Vesicle transport through interaction with t-SNAREs homolog 1A OS=Homo sapiens OX=9606 GN=VTI1A PE=1 SV=2,cell growth;cellular homeostasis;conjugation;metabolic process,cytoskeleton;cytosol;extracellular;mitochondrion;nucleus,structural molecule activity,143187,VTI1A,NA,Intra-Golgi traffic; Retrograde transport at the Trans-Golgi-Network,ENSG00000151532
O00115,0,6,9390910.15625,3.635170618450084e-5,0.8728444664948369,-0.19620349419115082,0.9213824649954439,1,raw,10375958.125,9338458.125,8798550.9375,13171687.75,6509784.5,8151021.5,Deoxyribonuclease-2-alpha OS=Homo sapiens OX=9606 GN=DNASE2 PE=1 SV=2,cell growth;cell proliferation;cellular homeostasis;metabolic process,mitochondrion,RNA binding;structural molecule activity,1777,DNASE2,NA,Lysosome Vesicle Biogenesis,ENSG00000105612
P23919,0,6,15815548.677083334,6.122113502208007e-5,0.8725474831954145,-0.19669445135124827,0.3950529382651162,0.8778262927434315,raw,15361276.1875,19504421.3125,15529875.75,13550554,13022225.4375,17924939.375,Thymidylate kinase OS=Homo sapiens OX=9606 GN=DTYMK PE=1 SV=4,cellular homeostasis;metabolic process,cytosol;endosome;membrane;nucleus,signal transducer activity;structural molecule activity,1841,DTYMK,Pyrimidine metabolism; 2q37 copy number variation syndrome,Interconversion of nucleotide di- and triphosphates,ENSG00000168393
Q9BU23,0,6,697013.1875,2.698100415949488e-6,0.8724553208769783,-0.19684684322085227,1,1,raw,552290.4375,710741.625,904930.375,NA,620090.3125,NA,Lipase maturation factor 2 OS=Homo sapiens OX=9606 GN=LMF2 PE=1 SV=2,cell organization and biogenesis;cellular homeostasis,cytoskeleton;extracellular,NA,91289,LMF2,NA,Assembly of active LPL and LIPC lipase complexes,ENSG00000100258
J3KQR7,0,6,38924472.833333336,1.5067453274294213e-4,0.872061015069956,-0.19749901600977976,0.3661973105769416,0.8498427717501061,raw,35819211,49430914,40291292,29350957,35136465,43517998,Centrosomal protein of 170 kDa protein B OS=Homo sapiens OX=9606 GN=CEP170B PE=1 SV=1,NA,NA,NA,NA,NA,NA,NA,NA
Q6UXH1,0,6,4356563.114583333,1.6864020598702783e-5,0.8720462404963053,-0.197523458548012,0.8785040396607477,1,raw,3902174.8125,5215239.59375,3616627.46875,3402876.875,3070793.5,6931666.4375,Protein disulfide isomerase CRELD2 OS=Homo sapiens OX=9606 GN=CRELD2 PE=1 SV=1,NA,cell surface;extracellular,structural molecule activity,79174,CRELD2,NA,NA,ENSG00000184164
P04040,0,6,44266841.497395836,1.7135455339845166e-4,0.8712024331634566,-0.1989201115534441,0.5938853914753852,1,raw,59112952.15625,37711237.359375,43493805.78125,51499347.75,31316508.375,42467197.5625,Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3,cell organization and biogenesis;cellular homeostasis;coagulation;defense response;metabolic process,cell surface;cytoplasm;cytoskeleton;cytosol;endosome;extracellular;mitochondrion;nucleus,structural molecule activity,847,CAT,Selenium micronutrient network; Folate metabolism; Amyotrophic lateral sclerosis (ALS); Oxidative stress response; Tryptophan metabolism; Male infertility; Arsenic metabolism and reactive oxygen species generation; DNA damage response (only ATM dependent),"Neutrophil degranulation; Peroxisomal protein import; FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes; Detoxification of Reactive Oxygen Species",ENSG00000121691
Q8N4P3,0,6,573352.2875,2.2194157487003648e-6,0.8696326263019631,-0.20152202742799713,0.7453283663285208,1,raw,649079.25,340717.4375,NA,292138.875,300459.125,1284366.75,"Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1 OS=Homo sapiens OX=9606 GN=HDDC3 PE=1 SV=3",NA,NA,structural molecule activity,374659,HDDC3,NA,NA,ENSG00000184508
P17480,0,6,17406710.858398434,6.738043791654556e-5,0.8681891750051348,-0.20391866039121312,0.5824067017262244,1,raw,20521471.1269531,19315382.71875,15069936.25,16769406.1875,12130055.2421875,20634013.625,Nucleolar transcription factor 1 OS=Homo sapiens OX=9606 GN=UBTF PE=1 SV=1,cell growth;cellular component movement;cellular homeostasis;metabolic process,membrane,RNA binding;structural molecule activity,7343,UBTF,Ectoderm differentiation,NoRC negatively regulates rRNA expression; RNA Polymerase I Transcription Initiation; RNA Polymerase I Promoter Escape; RNA Polymerase I Transcription Termination; RNA Polymerase I Promoter Opening,ENSG00000108312
Q9Y4W2,0,6,4578655.640625,1.77237287758774e-5,0.8676751780497289,-0.20477303692007415,0.4266807600987086,0.911332120317874,raw,3968066.6875,5750605.5,4840944.78125,4200367.625,3800098.6875,4911850.5625,Ribosomal biogenesis protein LAS1L OS=Homo sapiens OX=9606 GN=LAS1L PE=1 SV=2,cellular component movement;cellular homeostasis,cytosol;membrane;nucleus,structural molecule activity,81887,LAS1L,NA,Major pathway of rRNA processing in the nucleolus and cytosol,ENSG00000001497
Q5K651,0,6,943633.4765625,3.6527542394843746e-6,0.8675931345352446,-0.20490945821090678,0.8917042970740178,1,raw,1063728.1875,NA,918902.28125,1450148.75,341754.6875,NA,Sterile alpha motif domain-containing protein 9 OS=Homo sapiens OX=9606 GN=SAMD9 PE=1 SV=1,cell growth;conjugation,cytosol;nucleus,NA,54809,SAMD9,NA,NA,ENSG00000205413
Q9BWF3,0,6,29501886.458333332,1.1420020962591001e-4,0.8673592275959982,-0.2052984676046983,0.5602847361370098,1,raw,26746611.8125,38868251.75,27546175.8125,33116574.5,23198920.5625,27534784.3125,RNA-binding protein 4 OS=Homo sapiens OX=9606 GN=RBM4 PE=1 SV=1,cell death;cell organization and biogenesis;cellular component movement;cellular homeostasis;coagulation;conjugation;metabolic process,cytosol;membrane;nucleus,RNA binding;structural molecule activity,5936,RBM4,NA,Circadian Clock,ENSG00000173933
Q9Y4P1,0,6,5412795.848958333,2.095264048576432e-5,0.8672282899097175,-0.20551627518040722,0.22864569349435954,0.7149130481267827,raw,5728558.375,6669399.15625,5271897.09375,5783891.625,3981250.34375,5041778.5,Cysteine protease ATG4B OS=Homo sapiens OX=9606 GN=ATG4B PE=1 SV=2,cell growth;cell organization and biogenesis;cellular homeostasis;conjugation;metabolic process,cytosol;endosome;extracellular;mitochondrion;nucleus,structural molecule activity,23192,ATG4B,2q37 copy number variation syndrome,Macroautophagy,ENSG00000168397
P52292,0,6,43374221.940104164,1.6789927128614112e-4,0.8671060790101252,-0.2057195959036032,0.34189852830546147,0.8247147020235626,raw,41009345.25,70860098.53125,37765553.6875,35559452.5625,32911332.171875,42139549.4375,Importin subunit alpha-1 OS=Homo sapiens OX=9606 GN=KPNA2 PE=1 SV=1,cell death;cell proliferation;cellular homeostasis;conjugation;development;metabolic process,cytoplasm;cytoskeleton;cytosol;extracellular;membrane;nucleus,structural molecule activity,3838,KPNA2,NA,ISG15 antiviral mechanism; NS1 Mediated Effects on Host Pathways; SARS-CoV-2 activates/modulates innate and adaptive immune responses; Estrogen-dependent gene expression; SARS-CoV-1 activates/modulates innate immune responses; Sensing of DNA Double Strand Breaks; CaMK IV-mediated phosphorylation of CREB; CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,ENSG00000182481
Q6P9B6,0,6,364254.9796875,1.4100113596581212e-6,0.8654729174964619,-0.20843941961071463,0.6408785547961057,1,raw,419045.46875,385462.5,NA,134038.640625,347533.2890625,535195,MTOR-associated protein MEAK7 OS=Homo sapiens OX=9606 GN=MEAK7 PE=1 SV=2,development;metabolic process,cytoskeleton;cytosol;membrane;mitochondrion;nucleus,NA,57707,MEAK7,NA,NA,ENSG00000140950
Q96BK5,0,6,1170791.6171875,4.5320711372103945e-6,0.8652828837395584,-0.20875623005802574,0.4289535213160856,0.913727986982181,raw,1153535.03125,1800807.4375,948565.203125,820777.234375,1222871.3125,1078193.484375,PIN2/TERF1-interacting telomerase inhibitor 1 OS=Homo sapiens OX=9606 GN=PINX1 PE=1 SV=2,cell differentiation;cell growth;cell proliferation;cellular homeostasis;metabolic process,endoplasmic reticulum;endosome;membrane;nucleus,DNA binding;RNA binding;structural molecule activity,54984,PINX1,NA,NA,ENSG00000254093
Q9H4B6,0.16666666666666666,6,291205.9375,1.1272424613855825e-6,0.8652777486680798,-0.2087647918408585,0.6079325717468047,1,raw,404063.03125,361839.28125,176487.078125,226492.765625,228726.71875,349626.75,Protein salvador homolog 1 OS=Homo sapiens OX=9606 GN=SAV1 PE=1 SV=2,cell differentiation;defense response;development;metabolic process,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,antioxidant activity;structural molecule activity,60485,SAV1,Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms; Hippo-Yap signaling pathway; Hippo-Merlin signaling dysregulation; Leukocyte-intrinsic Hippo pathway functions; Malignant pleural mesothelioma,Signaling by Hippo,ENSG00000151748
P07858,0,6,76126953.72135417,2.946833276386942e-4,0.8647224331566534,-0.20969097782672846,0.42633862845811427,0.911043979658989,raw,85028370.25,82729310.59375,77126592.453125,89336659.875,51002898.40625,71537890.75,Cathepsin B OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=3,cell organization and biogenesis;cellular homeostasis;metabolic process,cell surface;cytoplasm;cytoskeleton;mitochondrion;nucleus,structural molecule activity,1508,CTSB,Ebola virus infection in host,MHC class II antigen presentation; Collagen degradation; Assembly of collagen fibrils and other multimeric structures; Neutrophil degranulation; Trafficking and processing of endosomal TLR,ENSG00000164733
Q9HBM6,0,6,689713.5625,2.6698439616929817e-6,0.8646715369620619,-0.2097758950738419,0.6594161019820808,1,raw,460158,1172025.375,NA,513879.3125,584525.0625,717980.0625,Transcription initiation factor TFIID subunit 9B OS=Homo sapiens OX=9606 GN=TAF9B PE=1 SV=1,cellular component movement;cellular homeostasis;metabolic process,membrane,structural molecule activity,51616,TAF9B,NA,Ub-specific processing proteases; RNA Polymerase II Pre-transcription Events; HIV Transcription Initiation; RNA Polymerase II HIV Promoter Escape; Regulation of TP53 Activity through Phosphorylation; RNA Polymerase II Promoter Escape; RNA Polymerase II Transcription Pre-Initiation And Promoter Opening; RNA Polymerase II Transcription Initiation,ENSG00000187325
P62312,0,6,26818256.208333332,1.0381202182167335e-4,0.864483689330649,-0.21008935085065986,0.5769567022304395,1,raw,26408649.5,33003927.5,26082975.5,34453028.5,18131109.5,22829846.75,U6 snRNA-associated Sm-like protein LSm6 OS=Homo sapiens OX=9606 GN=LSM6 PE=1 SV=1,cellular component movement;cellular homeostasis,cytosol;membrane;nucleus,structural molecule activity,11157,LSM6,NA,mRNA Splicing - Major Pathway; mRNA decay by 5' to 3' exoribonuclease,ENSG00000164167
O75391,0,6,3327505.421875,1.2880593830708709e-5,0.8641290262001154,-0.2106813524507748,0.4345478750357336,0.9181597060129082,raw,3665538.46875,4779838.34375,2515562.53125,3403995.96875,2432599.03125,3167498.1875,Sperm-associated antigen 7 OS=Homo sapiens OX=9606 GN=SPAG7 PE=1 SV=2,NA,membrane,RNA binding,9552,SPAG7,NA,NA,ENSG00000091640
P63313,0,6,262605367.53125,0.0010165311992273228,0.8640618858751664,-0.21079345003585012,0.40376579370009513,0.8896213849325956,raw,245388894.625,292988735.9375,294354259.375,230662773.6875,212031191.0625,300206350.5,Thymosin beta-10 OS=Homo sapiens OX=9606 GN=TMSB10 PE=1 SV=2,cell growth;metabolic process,endoplasmic reticulum;nucleus,motor activity,9168,TMSB10,VEGFA-VEGFR2 signaling pathway; Extrafollicular B cell activation by SARS-CoV-2,NA,ENSG00000034510
Q6I9Y2,0,6,429201.8645833333,1.6614172445031212e-6,0.8634247944276237,-0.2118575725256075,1,1,raw,472195.3125,NA,NA,NA,304567.28125,510843,THO complex subunit 7 homolog OS=Homo sapiens OX=9606 GN=THOC7 PE=1 SV=3,cellular component movement;cellular homeostasis;conjugation;metabolic process,cytosol;membrane;nucleus,RNA binding,80145,THOC7,NA,Transport of Mature mRNA derived from an Intron-Containing Transcript; mRNA 3'-end processing; RNA Polymerase II Transcription Termination,ENSG00000163634
A0A087X0R6,0,6,6508539.666666667,2.519420564314226e-5,0.8625017413204016,-0.21340072542308083,0.40819300991426755,0.8924083312504362,raw,5816347.75,9206939.4375,6207719.25,5016610.0625,6405714.375,6397907.125,Sorting nexin-12 OS=Homo sapiens OX=9606 GN=SNX12 PE=1 SV=1,NA,NA,structural molecule activity,NA,SNX12,NA,NA,ENSG00000147164
Q8WVY7,0,6,6134304.359375,2.3745560974182346e-5,0.8624795462904336,-0.21343785122832754,0.172955047275208,0.6689341104244626,raw,6496815.84375,6975807.75,6406605.375,6509922.75,4813303.65625,5603370.78125,Ubiquitin-like domain-containing CTD phosphatase 1 OS=Homo sapiens OX=9606 GN=UBLCP1 PE=1 SV=2,cell organization and biogenesis;cellular homeostasis,membrane,structural molecule activity,134510,UBLCP1,NA,NA,ENSG00000164332
O60885,0,6,1087774.9583333333,4.210718132988844e-6,0.8622995412762013,-0.21373898236353533,0.8047611110750641,1,raw,1246143.109375,1160447.75,688169.34375,1000653.5625,576349.359375,1854886.625,Bromodomain-containing protein 4 OS=Homo sapiens OX=9606 GN=BRD4 PE=1 SV=2,cell differentiation;cell growth;cellular component movement;coagulation;metabolic process,membrane;nucleus,RNA binding;signal transducer activity;structural molecule activity,23476,BRD4,VEGFA-VEGFR2 signaling pathway; 7q11.23 copy number variation syndrome,Potential therapeutics for SARS,ENSG00000141867
Q6PL18,0.16666666666666666,6,420750.9791666667,1.6287043233320999e-6,0.862233439054144,-0.21384958082594613,0.7857015499916163,1,raw,814537.28125,313921.96875,240983.484375,702321.28125,136380.921875,316360.9375,ATPase family AAA domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ATAD2 PE=1 SV=1,cell growth;metabolic process,membrane,structural molecule activity,29028,ATAD2,Gastric cancer network 2,TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,ENSG00000156802
Q9GZY8,0.16666666666666666,6,92695.81640625,3.588205005123816e-7,0.8622154074768837,-0.21387975170303072,1,1,raw,NA,99554.34375,NA,NA,NA,85837.2890625,Mitochondrial fission factor OS=Homo sapiens OX=9606 GN=MFF PE=1 SV=1,cell growth;conjugation;development;metabolic process,cytoskeleton;endosome;extracellular;mitochondrion;nucleus,structural molecule activity,56947,MFF,NA,NA,ENSG00000168958
Q7Z7G8,0.5,6,97077.503125,3.757817732263498e-7,0.8621710629721866,-0.21395395269930123,0.6944484642729638,1,raw,107362.875,68671.84375,124222.46875,95580.1171875,89550.2109375,NA,Vacuolar protein sorting-associated protein 13B OS=Homo sapiens OX=9606 GN=VPS13B PE=1 SV=2,cell growth;conjugation;defense response;metabolic process,cytoskeleton;extracellular,structural molecule activity,157680,VPS13B,NA,NA,ENSG00000132549
F5H7W8,0,6,1043000.03125,4.037396807719586e-6,0.8621571435246871,-0.21397724468954327,0.8638695315058053,1,raw,1063797.28125,1717382.25,467892.46875,1480653.375,706929.625,821345.1875,Protein CUSTOS OS=Homo sapiens OX=9606 GN=C12orf43 PE=1 SV=2,cell death;development,membrane,NA,64897,C12orf43,NA,NA,ENSG00000157895
P46937,0,6,6764736.7734375,2.6185930810958314e-5,0.8617837658290629,-0.21460217348536867,0.2631381979836103,0.7438355132238149,raw,7585060.375,8234396.09375,7286969.5,7009755.625,3375970.171875,7096268.875,Transcriptional coactivator YAP1 OS=Homo sapiens OX=9606 GN=YAP1 PE=1 SV=2,cell death;cell differentiation;cell growth;cellular component movement;coagulation;defense response;development;metabolic process,cytoskeleton;cytosol;membrane;nucleus,RNA binding;structural molecule activity,10413,YAP1,Mesodermal commitment pathway; Mesodermal commitment pathway; RAC1/PAK1/p38/MMP2 pathway; TGF-beta signaling pathway; miR-509-3p alteration of YAP1/ECM axis; Ciliary landscape; Leukocyte-intrinsic Hippo pathway functions; Netrin-UNC5B signaling pathway; Galanin receptor pathway; Malignant pleural mesothelioma,RUNX1 regulates transcription of genes involved in differentiation of HSCs; Nuclear signaling by ERBB4; Signaling by Hippo; RUNX2 regulates osteoblast differentiation; YAP1- and WWTR1 (TAZ)-stimulated gene expression; EGR2 and SOX10-mediated initiation of Schwann cell myelination; RUNX3 regulates YAP1-mediated transcription,ENSG00000137693
P12109,0,6,1520121.2994791667,5.884307476490056e-6,0.8617203961611102,-0.21470826328515633,0.6661115926422118,1,raw,2409117.71875,1187115.5,1327333.875,1206512.625,914662.203125,2075985.875,Collagen alpha-1(VI) chain OS=Homo sapiens OX=9606 GN=COL6A1 PE=1 SV=3,cell communication;defense response;metabolic process,cell surface;cytoplasm;cytoskeleton;extracellular;nucleus,enzyme regulator activity;structural molecule activity,1291,COL6A1,miRNA targets in ECM and membrane receptors; PI3K-Akt signaling pathway,Collagen degradation; Signaling by PDGF; Assembly of collagen fibrils and other multimeric structures; Integrin cell surface interactions; ECM proteoglycans; NCAM1 interactions; Collagen chain trimerization,ENSG00000142156
Q8IZV2,0,6,567169.1041666666,2.195480979857044e-6,0.8610630744834866,-0.21580917327965413,1,1,raw,NA,625065.5625,NA,552998,523443.75,NA,CKLF-like MARVEL transmembrane domain-containing protein 8 OS=Homo sapiens OX=9606 GN=CMTM8 PE=1 SV=2,defense response;development;metabolic process,cell surface;cytoskeleton;membrane;nucleus,antioxidant activity;structural molecule activity,152189,CMTM8,NA,NA,ENSG00000170293
A0A087WWS1,0,6,18012517.744791668,6.972548366528564e-5,0.8610076441524444,-0.2159020487497167,0.23510026203958403,0.7192904383575112,raw,21335348.34375,21745058.5,16081271.0625,15700196.78125,13846097.3125,19367134.46875,THO complex subunit 1 OS=Homo sapiens OX=9606 GN=THOC1 PE=1 SV=1,NA,NA,NA,NA,NA,NA,NA,NA
